#{"t_start": 1740379874.6132984, "env_id": "ALE/Breakout-v5"}
r,l,t
4.0,320,3912.560599
7.0,281,3913.286545
3.0,279,3914.005168
2.0,198,3914.491362
2.0,209,3915.007956
5.0,363,3915.974276
4.0,261,3916.614483
11.0,440,3917.917999
6.0,401,3919.069621
2.0,234,3919.6432
7.0,420,3920.746241
3.0,263,3921.440438
8.0,455,3922.613087
3.0,266,3923.309699
3.0,260,3923.93879
3.0,250,3924.625107
6.0,379,3925.636848
7.0,279,3926.337792
3.0,252,3927.017082
11.0,436,3928.227958
7.0,294,3928.853771
2.0,232,3929.127349
2.0,213,3929.384713
7.0,424,3929.966269
7.0,409,3931.067095
7.0,273,3931.829336
3.0,269,3932.465451
3.0,256,3933.106638
11.0,316,3933.928169
4.0,273,3934.658836
6.0,389,3935.714959
3.0,252,3936.349637
4.0,286,3937.157687
7.0,418,3938.227405
3.0,261,3938.900536
4.0,294,3939.680572
0.0,179,3940.092017
2.0,216,3940.634804
7.0,273,3941.335788
6.0,396,3942.396637
6.0,398,3943.428378
3.0,254,3944.063486
4.0,306,3944.887499
10.0,460,3946.143033
7.0,428,3947.393777
1.0,203,3947.901988
7.0,419,3948.541906
4.0,349,3948.971791
3.0,255,3949.292384
7.0,399,3949.832153
7.0,444,3950.419732
4.0,282,3951.145849
3.0,264,3951.835528
6.0,406,3952.995202
2.0,237,3953.559922
6.0,352,3954.510425
7.0,419,3955.678926
4.0,301,3956.465501
10.0,464,3957.677322
4.0,276,3958.447921
7.0,296,3959.149615
4.0,307,3959.905106
7.0,400,3960.950116
7.0,409,3961.863061
10.0,466,3962.442549
8.0,456,3963.168445
3.0,243,3963.814157
10.0,461,3965.025744
5.0,351,3965.975428
12.0,545,3966.948876
7.0,429,3967.705904
6.0,374,3968.36289
3.0,241,3968.813713
10.0,453,3970.085387
10.0,551,3971.595648
3.0,245,3972.091671
3.0,278,3972.42522
5.0,337,3972.884006
9.0,512,3973.534964
6.0,376,3974.041916
6.0,379,3974.838649
4.0,296,3975.651592
7.0,418,3976.724651
9.0,505,3977.860983
11.0,474,3978.467287
3.0,261,3978.777189
13.0,592,3980.403583
11.0,478,3981.696783
3.0,265,3982.265366
3.0,262,3982.605995
3.0,278,3982.930163
6.0,406,3983.484771
6.0,405,3984.004231
6.0,361,3984.432349
11.0,493,3985.688238
4.0,289,3986.51019
11.0,446,3987.752462
3.0,240,3988.167596
4.0,287,3988.545808
1.0,186,3988.785844
7.0,436,3989.373548
2.0,235,3989.669468
4.0,296,3990.059915
5.0,339,3990.841944
6.0,383,3991.836457
6.0,404,3992.913634
13.0,551,3993.959477
10.0,448,3994.52191
3.0,242,3994.92443
9.0,497,3996.276466
11.0,442,3997.420907
11.0,435,3998.362302
8.0,464,3998.923918
3.0,264,3999.264052
3.0,256,3999.588451
6.0,383,4000.068924
8.0,432,4000.880771
5.0,358,4001.83993
7.0,414,4002.874023
10.0,553,4004.122077
10.0,406,4004.823554
7.0,271,4005.207857
2.0,213,4005.519408
13.0,391,4006.090296
2.0,225,4006.654156
6.0,403,4007.738763
4.0,266,4008.403393
17.0,625,4009.795592
8.0,479,4010.432789
8.0,454,4011.482414
8.0,453,4012.789492
4.0,292,4013.589993
15.0,544,4015.086854
9.0,505,4016.462778
9.0,352,4017.407658
2.0,223,4018.013978
3.0,266,4018.67628
8.0,477,4020.000395
7.0,416,4021.156145
8.0,502,4022.25987
4.0,284,4022.611775
13.0,553,4023.31725
12.0,521,4023.996052
7.0,410,4024.771617
13.0,559,4026.311078
8.0,330,4027.252193
7.0,296,4027.980687
5.0,361,4028.907112
6.0,385,4029.888932
7.0,407,4030.943517
2.0,214,4031.487764
7.0,394,4032.578532
6.0,389,4033.639944
4.0,321,4034.498056
2.0,221,4035.089464
13.0,568,4036.616357
8.0,456,4037.849715
6.0,379,4038.849779
9.0,494,4040.230397
9.0,495,4041.53683
3.0,267,4042.178957
5.0,367,4043.126909
2.0,248,4043.730102
10.0,467,4044.969651
11.0,473,4046.23127
14.0,518,4047.670749
7.0,403,4048.797286
2.0,226,4049.365172
6.0,416,4050.411323
6.0,385,4051.403471
7.0,408,4052.534117
12.0,515,4053.950625
10.0,414,4055.031933
8.0,302,4055.839162
8.0,458,4057.10807
14.0,595,4058.705265
3.0,259,4059.392432
8.0,447,4060.090362
5.0,334,4060.520901
7.0,429,4061.421286
10.0,450,4062.700825
8.0,455,4064.117672
11.0,475,4065.401466
8.0,336,4065.934213
6.0,358,4066.400232
7.0,436,4067.575692
6.0,380,4068.62188
6.0,374,4069.586479
8.0,324,4070.179325
2.0,213,4070.540794
9.0,516,4071.813372
8.0,431,4072.995754
8.0,445,4074.223469
2.0,234,4074.59874
7.0,441,4075.180732
6.0,399,4075.672392
8.0,489,4076.334372
10.0,406,4077.055798
6.0,366,4078.036252
2.0,214,4078.566291
14.0,596,4080.181404
6.0,423,4080.715258
4.0,308,4081.109447
12.0,520,4081.833681
10.0,432,4082.421582
12.0,521,4083.883349
9.0,370,4084.89539
11.0,434,4086.057628
8.0,453,4087.097196
10.0,525,4087.787992
7.0,418,4088.324594
11.0,493,4088.986345
2.0,213,4089.343256
4.0,306,4090.132037
4.0,291,4090.87842
7.0,396,4091.902941
3.0,254,4092.58888
11.0,598,4093.36701
9.0,484,4094.01685
7.0,418,4094.551489
10.0,461,4095.539985
6.0,377,4096.55707
7.0,436,4097.722423
14.0,497,4098.667896
10.0,401,4099.196357
5.0,359,4099.645609
9.0,499,4100.297818
9.0,463,4101.398425
4.0,329,4102.228899
1.0,198,4102.723914
3.0,241,4103.382007
9.0,477,4104.306216
7.0,439,4104.886
14.0,509,4106.047729
7.0,422,4107.185223
8.0,453,4108.385768
1.0,198,4108.68982
2.0,239,4108.977739
8.0,492,4109.615676
12.0,523,4110.34412
7.0,409,4111.06543
8.0,476,4112.638852
5.0,337,4113.52522
12.0,544,4114.977722
6.0,369,4115.659396
2.0,222,4115.923175
7.0,399,4116.439484
7.0,423,4116.973763
8.0,447,4117.528875
3.0,274,4118.216724
9.0,361,4119.147498
1.0,183,4119.608717
4.0,336,4120.522639
8.0,455,4122.139142
3.0,263,4122.767766
1.0,198,4123.283699
6.0,389,4124.303233
6.0,350,4125.238226
12.0,521,4126.694405
7.0,437,4127.868141
5.0,338,4128.788356
5.0,325,4129.607997
14.0,522,4130.968533
9.0,479,4132.253704
6.0,374,4132.819434
11.0,445,4133.384023
6.0,392,4134.260862
4.0,288,4135.031498
7.0,429,4136.235367
9.0,516,4137.595059
6.0,382,4138.578223
7.0,435,4139.705446
7.0,426,4140.830776
4.0,300,4141.601508
7.0,426,4142.736153
6.0,372,4143.720502
7.0,417,4144.834398
3.0,265,4145.493859
6.0,400,4146.619804
4.0,306,4147.39149
9.0,476,4148.709275
11.0,475,4149.792362
7.0,422,4150.353114
12.0,523,4151.531209
10.0,471,4152.75948
7.0,402,4153.842543
9.0,514,4155.211591
8.0,526,4156.712855
5.0,350,4157.690506
4.0,334,4158.513476
2.0,230,4159.117861
8.0,463,4160.368415
4.0,306,4161.230395
10.0,468,4162.487757
8.0,484,4163.893799
8.0,468,4165.140548
2.0,222,4165.547873
7.0,446,4166.138866
4.0,291,4166.486522
9.0,517,4167.829962
12.0,356,4168.7941
7.0,439,4169.955876
7.0,425,4171.068913
11.0,486,4172.325063
3.0,258,4172.648368
5.0,358,4173.091805
10.0,392,4173.630177
6.0,389,4174.12716
7.0,407,4174.825503
6.0,394,4175.89436
7.0,420,4177.012386
6.0,363,4178.009226
8.0,471,4179.277879
12.0,619,4180.591206
6.0,383,4181.088381
7.0,402,4181.899537
4.0,322,4182.768521
6.0,422,4183.888651
8.0,473,4184.959778
10.0,539,4185.670343
5.0,335,4186.137347
9.0,520,4186.826893
9.0,536,4188.062198
3.0,292,4188.798081
6.0,382,4189.817194
14.0,509,4190.815477
3.0,282,4191.163706
4.0,303,4191.55179
7.0,435,4192.135933
5.0,336,4192.549761
3.0,249,4193.006311
8.0,339,4193.885355
10.0,460,4195.072528
6.0,341,4196.053657
6.0,377,4196.591342
8.0,524,4197.352
5.0,344,4198.215618
6.0,394,4199.239954
5.0,366,4200.269414
11.0,475,4201.130996
8.0,453,4201.698202
6.0,371,4202.221916
7.0,435,4202.789822
9.0,528,4204.085192
6.0,384,4205.198849
8.0,474,4206.406976
5.0,346,4206.858886
1.0,191,4207.079892
6.0,373,4207.58547
1.0,207,4207.858642
9.0,514,4208.517316
10.0,451,4209.633905
2.0,245,4210.243884
5.0,368,4211.161929
10.0,464,4212.434044
9.0,538,4213.574342
8.0,460,4214.213522
7.0,426,4215.245772
3.0,267,4215.921681
8.0,475,4217.197304
3.0,272,4217.839568
5.0,378,4218.343137
2.0,247,4218.642176
5.0,348,4219.096593
8.0,322,4219.593719
8.0,494,4220.748715
8.0,486,4222.024472
4.0,304,4222.834496
8.0,475,4223.820524
9.0,423,4224.388569
7.0,422,4224.931594
5.0,347,4225.377314
7.0,277,4225.718854
9.0,524,4227.075454
6.0,387,4228.041453
3.0,294,4228.834255
7.0,437,4229.975466
7.0,432,4231.094418
10.0,450,4232.337715
6.0,400,4233.459919
9.0,508,4234.809022
5.0,359,4235.844884
12.0,621,4237.579714
6.0,402,4238.691322
11.0,459,4239.901312
6.0,394,4240.928141
4.0,340,4241.800162
17.0,514,4242.973621
4.0,306,4243.375218
6.0,398,4243.915843
8.0,478,4244.523518
4.0,332,4244.936777
5.0,399,4245.88684
10.0,446,4247.045164
5.0,344,4247.944084
7.0,430,4249.101012
6.0,400,4250.20241
4.0,326,4251.0769
3.0,311,4251.856914
3.0,271,4252.595035
5.0,342,4253.507022
6.0,459,4254.788606
12.0,538,4256.242163
2.0,226,4256.80548
5.0,367,4257.774283
4.0,301,4258.533556
5.0,376,4259.555544
9.0,392,4260.587493
8.0,448,4261.790418
4.0,328,4262.663225
6.0,408,4263.761601
5.0,317,4264.606476
9.0,493,4265.894536
10.0,454,4267.116719
4.0,303,4267.885122
7.0,412,4269.038875
5.0,332,4269.947148
9.0,409,4271.094306
9.0,517,4271.909368
2.0,250,4272.204001
7.0,440,4273.258545
6.0,409,4274.317324
8.0,452,4275.482187
7.0,432,4276.638608
3.0,280,4277.292287
6.0,383,4278.197779
6.0,409,4278.731103
6.0,447,4279.320825
5.0,368,4279.797089
8.0,462,4280.550078
10.0,498,4281.87167
6.0,412,4282.971811
3.0,281,4283.673899
12.0,570,4285.066345
7.0,428,4285.599954
7.0,421,4286.153208
4.0,326,4286.561552
8.0,485,4287.276447
4.0,298,4288.051814
5.0,341,4288.973293
8.0,474,4290.217682
8.0,444,4291.401059
5.0,355,4292.018365
7.0,457,4292.653428
2.0,258,4293.156183
5.0,356,4294.08434
3.0,317,4294.888589
8.0,471,4296.149681
11.0,503,4296.868994
4.0,299,4297.226606
4.0,308,4297.811616
4.0,340,4298.690882
3.0,263,4299.384504
10.0,543,4300.810264
16.0,580,4301.606092
6.0,414,4302.144057
7.0,451,4302.752139
6.0,410,4303.528617
4.0,313,4304.434468
6.0,393,4305.520817
3.0,260,4306.222383
3.0,299,4307.041379
8.0,465,4307.934064
6.0,420,4308.485606
10.0,464,4309.159767
5.0,418,4309.689137
8.0,480,4310.80517
8.0,472,4312.093845
4.0,314,4312.895584
5.0,360,4313.565768
5.0,348,4313.985013
5.0,341,4314.429947
6.0,396,4315.444733
2.0,253,4316.198516
9.0,538,4317.653939
7.0,434,4318.345215
3.0,274,4318.689481
15.0,516,4319.424715
11.0,501,4320.105493
9.0,495,4321.357769
4.0,331,4322.181934
5.0,394,4323.163724
7.0,422,4323.947253
7.0,446,4324.553596
14.0,507,4325.204414
4.0,329,4325.797408
9.0,523,4327.245608
7.0,419,4328.388207
6.0,391,4329.417199
9.0,442,4330.498342
7.0,429,4331.05901
3.0,259,4331.398804
4.0,341,4331.832039
7.0,453,4332.413322
7.0,437,4333.336479
11.0,534,4334.793437
7.0,456,4336.010848
14.0,505,4337.330222
14.0,516,4338.694188
4.0,303,4339.47381
8.0,509,4340.831524
6.0,395,4341.952345
7.0,457,4343.168916
10.0,515,4344.552446
3.0,285,4345.295545
4.0,315,4346.14462
6.0,419,4347.289728
11.0,483,4348.566036
7.0,429,4349.677489
5.0,371,4350.710638
4.0,324,4351.192304
10.0,456,4351.778339
6.0,395,4352.273729
7.0,451,4352.864269
10.0,515,4353.931117
4.0,345,4354.876674
8.0,472,4356.123002
5.0,362,4357.074619
10.0,468,4358.258425
4.0,348,4359.183774
4.0,283,4359.992081
6.0,403,4361.082558
6.0,409,4362.206179
9.0,538,4363.661441
6.0,384,4364.757017
5.0,345,4365.633061
5.0,361,4366.542603
5.0,356,4367.444998
3.0,306,4368.246315
8.0,531,4369.60053
8.0,493,4370.900421
4.0,304,4371.672031
9.0,423,4372.786106
14.0,511,4374.142826
2.0,237,4374.751532
6.0,438,4375.910205
2.0,259,4376.607281
8.0,492,4377.962535
3.0,266,4378.618944
10.0,501,4379.633228
10.0,538,4380.388201
7.0,443,4381.623833
12.0,531,4383.154493
14.0,652,4385.060627
6.0,351,4386.001896
3.0,274,4386.713445
11.0,497,4388.088199
12.0,526,4389.034813
12.0,480,4389.719095
3.0,282,4390.064158
3.0,252,4390.393497
6.0,385,4391.051481
6.0,425,4392.16042
3.0,260,4392.852887
4.0,306,4393.597054
8.0,486,4394.952659
4.0,308,4395.534579
6.0,434,4396.112217
7.0,478,4397.054162
5.0,331,4397.93877
11.0,471,4399.21387
5.0,374,4400.009736
8.0,477,4400.616894
10.0,442,4401.202149
7.0,451,4401.782589
5.0,369,4402.504419
8.0,486,4403.833648
8.0,478,4405.200834
6.0,402,4405.852547
7.0,488,4406.49169
5.0,346,4406.93144
5.0,352,4407.373092
4.0,335,4407.888999
4.0,331,4408.816983
4.0,287,4409.580102
5.0,330,4410.484489
14.0,500,4411.496868
7.0,423,4412.088989
4.0,308,4412.649
4.0,288,4413.4245
7.0,443,4414.627167
7.0,441,4415.755653
6.0,403,4416.281886
11.0,522,4416.954605
8.0,457,4417.567552
6.0,392,4418.173212
7.0,427,4419.320041
8.0,474,4420.624376
7.0,445,4421.63419
4.0,299,4421.991044
11.0,475,4422.603592
5.0,368,4423.070566
5.0,353,4423.531144
8.0,453,4424.68061
3.0,275,4425.373547
11.0,460,4426.583146
6.0,419,4427.373864
3.0,303,4427.815217
8.0,495,4428.461145
14.0,535,4429.160597
4.0,324,4429.813671
6.0,398,4430.999824
5.0,356,4432.133775
6.0,398,4432.975518
5.0,377,4433.467513
3.0,270,4433.820123
8.0,476,4435.017254
6.0,408,4436.050016
7.0,398,4437.166646
3.0,275,4437.892806
4.0,319,4438.695131
4.0,349,4439.621484
5.0,348,4440.539847
5.0,341,4441.098958
7.0,430,4441.661157
6.0,422,4442.494287
7.0,435,4443.659178
6.0,400,4444.735729
11.0,485,4446.020474
3.0,273,4446.713814
7.0,424,4447.871881
10.0,454,4448.925183
11.0,539,4449.652276
5.0,319,4450.322933
5.0,379,4451.340155
10.0,461,4452.595373
8.0,469,4453.903298
7.0,459,4455.089472
5.0,387,4456.063593
5.0,323,4456.934408
11.0,522,4458.357324
5.0,368,4459.342213
11.0,485,4460.657112
4.0,347,4461.541114
10.0,461,4462.813341
8.0,462,4464.062109
7.0,421,4465.289073
7.0,438,4466.45912
11.0,480,4467.714962
7.0,417,4468.844333
4.0,307,4469.612207
4.0,336,4470.466814
5.0,395,4471.529854
5.0,382,4472.606286
4.0,327,4473.030076
5.0,365,4473.566036
6.0,405,4474.060874
11.0,490,4474.700365
14.0,506,4475.855235
6.0,420,4476.965307
8.0,461,4478.225399
11.0,490,4479.524537
4.0,317,4480.39716
4.0,315,4481.213761
6.0,399,4482.231308
8.0,493,4483.64672
14.0,508,4485.04898
7.0,452,4486.285913
14.0,615,4487.945288
4.0,326,4488.79004
4.0,296,4489.576772
4.0,317,4490.387521
6.0,374,4491.389263
10.0,445,4492.273288
6.0,409,4492.782083
6.0,385,4493.452939
4.0,329,4494.250354
7.0,462,4495.493572
6.0,393,4496.539927
4.0,288,4496.906709
11.0,526,4497.59029
8.0,470,4498.18123
7.0,448,4498.777808
4.0,307,4499.550625
6.0,384,4500.584955
4.0,310,4501.392204
10.0,466,4502.378319
5.0,407,4502.877268
7.0,427,4503.494274
4.0,306,4504.295194
3.0,276,4505.063606
9.0,541,4506.523662
10.0,463,4507.220581
4.0,291,4507.580245
5.0,351,4508.143333
13.0,553,4509.612351
8.0,516,4511.062877
7.0,495,4511.876758
4.0,328,4512.302095
5.0,364,4512.768314
4.0,330,4513.203097
9.0,499,4514.255887
14.0,521,4515.643272
6.0,414,4516.737675
10.0,449,4517.437072
10.0,464,4518.063859
6.0,389,4518.5779
4.0,283,4518.949292
17.0,508,4520.029408
6.0,413,4521.236643
4.0,348,4522.119208
8.0,486,4523.06326
4.0,337,4523.475034
3.0,259,4523.784303
2.0,235,4524.381224
14.0,510,4525.756708
5.0,351,4526.717653
4.0,325,4527.375937
8.0,500,4528.043774
11.0,513,4528.704938
6.0,439,4529.273241
3.0,278,4529.762717
9.0,513,4531.241126
3.0,265,4531.906018
4.0,327,4532.819966
5.0,388,4533.372208
4.0,318,4533.770191
8.0,489,4534.408519
17.0,516,4535.137798
6.0,408,4536.176994
10.0,471,4537.52171
5.0,358,4538.747504
6.0,402,4539.31208
4.0,317,4539.735949
5.0,372,4540.198864
5.0,337,4540.628248
10.0,522,4541.909332
7.0,450,4543.135569
18.0,527,4544.636502
4.0,327,4545.57289
4.0,308,4546.391101
11.0,475,4547.701208
5.0,364,4548.643588
11.0,477,4549.372868
4.0,325,4549.807283
8.0,516,4551.036049
5.0,367,4551.933659
9.0,437,4553.097204
4.0,366,4554.051497
3.0,291,4554.796213
0.0,155,4555.213642
3.0,277,4555.923937
6.0,402,4557.045999
2.0,251,4557.641431
7.0,418,4558.736053
3.0,284,4559.469857
6.0,387,4560.478675
4.0,302,4561.27361
7.0,451,4562.484753
15.0,548,4563.975085
4.0,324,4564.827625
4.0,346,4565.749393
2.0,242,4566.358898
7.0,429,4567.496912
4.0,315,4568.315871
3.0,265,4569.009284
4.0,318,4569.867185
4.0,342,4570.76055
8.0,524,4572.281772
4.0,316,4573.088825
2.0,212,4573.622173
4.0,312,4574.452547
5.0,332,4575.316255
2.0,237,4575.970364
8.0,492,4576.664729
4.0,302,4577.046117
2.0,232,4577.348825
3.0,284,4578.091645
2.0,241,4578.688414
9.0,417,4579.808769
5.0,332,4580.733941
3.0,266,4581.409652
4.0,278,4582.127186
10.0,454,4583.334957
13.0,486,4584.635471
6.0,419,4585.876025
5.0,354,4586.819602
12.0,525,4588.264972
4.0,307,4588.8761
11.0,513,4589.570496
13.0,548,4590.887556
7.0,471,4592.176855
8.0,501,4593.545382
6.0,395,4594.594187
7.0,435,4595.742602
6.0,429,4596.866667
7.0,457,4598.08119
4.0,277,4598.792186
9.0,496,4599.5039
5.0,334,4599.915008
6.0,398,4600.814881
6.0,391,4601.859401
6.0,440,4603.057169
5.0,371,4603.759287
10.0,549,4604.467287
7.0,446,4605.053756
6.0,402,4605.573283
5.0,372,4606.375081
7.0,415,4607.475695
13.0,478,4608.816022
3.0,278,4609.32068
4.0,321,4609.752281
8.0,471,4610.394116
5.0,343,4610.829739
4.0,306,4611.21375
4.0,322,4611.833544
5.0,373,4612.810904
0.0,172,4613.217946
7.0,430,4614.333956
4.0,319,4615.017904
8.0,480,4615.666596
4.0,338,4616.105487
5.0,362,4616.585485
18.0,548,4617.480046
4.0,297,4618.254985
6.0,420,4619.421389
11.0,532,4620.982105
7.0,452,4621.900723
6.0,412,4622.383802
5.0,334,4622.808803
13.0,471,4623.460948
5.0,392,4623.9506
8.0,512,4625.362264
5.0,357,4626.297229
13.0,565,4627.584278
11.0,470,4628.193186
4.0,324,4628.795753
6.0,355,4629.76059
5.0,385,4630.734817
6.0,437,4631.897454
15.0,557,4632.652118
6.0,415,4633.202349
8.0,452,4633.796968
6.0,419,4634.527272
6.0,425,4635.63814
7.0,437,4636.807946
17.0,507,4637.848476
11.0,592,4638.60681
5.0,352,4639.067375
7.0,470,4639.676131
10.0,549,4640.959588
5.0,369,4641.934718
7.0,439,4643.107409
6.0,376,4643.757368
10.0,535,4644.496879
6.0,403,4645.183257
6.0,412,4645.97516
15.0,554,4647.460805
8.0,468,4648.667221
8.0,457,4650.046389
8.0,441,4651.260118
5.0,361,4652.198716
5.0,358,4653.144434
12.0,551,4654.654979
6.0,414,4655.201534
5.0,366,4655.6771
14.0,509,4656.898785
6.0,437,4658.031431
5.0,338,4658.94623
7.0,444,4660.078884
14.0,520,4661.465057
6.0,420,4662.549721
6.0,404,4663.604717
6.0,419,4664.771255
10.0,468,4665.437076
4.0,338,4665.837076
15.0,562,4667.199632
5.0,354,4668.189633
6.0,381,4669.210804
7.0,428,4670.350694
8.0,461,4671.537047
10.0,481,4672.859571
3.0,271,4673.54694
15.0,610,4675.18245
8.0,504,4676.52002
4.0,329,4677.363144
18.0,520,4678.826622
6.0,411,4679.925067
15.0,585,4681.515754
7.0,451,4682.698733
6.0,389,4683.718071
6.0,386,4684.692682
7.0,483,4686.006365
10.0,466,4686.866414
6.0,398,4687.371024
6.0,424,4688.185265
5.0,377,4689.222793
10.0,531,4690.633965
5.0,335,4691.486047
9.0,537,4692.95286
5.0,413,4694.133705
12.0,558,4695.6126
4.0,308,4696.461846
5.0,384,4697.482676
8.0,504,4698.91332
7.0,487,4700.203149
15.0,542,4700.905502
5.0,358,4701.398307
6.0,368,4702.35444
5.0,361,4703.337247
5.0,353,4704.321549
6.0,411,4705.410351
5.0,328,4706.298959
6.0,403,4707.176171
12.0,524,4707.845733
7.0,447,4708.461834
6.0,398,4708.985539
6.0,428,4709.80853
5.0,377,4710.852461
9.0,502,4712.193715
6.0,393,4713.229293
5.0,365,4714.045099
8.0,501,4714.701182
10.0,461,4715.653493
5.0,362,4716.608805
17.0,498,4718.024297
11.0,508,4718.873171
15.0,567,4719.624314
4.0,316,4720.03343
5.0,332,4720.458875
6.0,397,4721.320701
7.0,454,4722.55742
7.0,443,4723.755227
8.0,473,4725.007453
10.0,489,4725.746945
9.0,508,4726.4631
6.0,413,4727.533958
11.0,508,4728.915673
7.0,438,4729.909324
17.0,498,4730.595786
14.0,504,4731.226764
9.0,431,4731.768987
7.0,462,4732.753401
14.0,541,4734.224039
6.0,422,4735.376948
10.0,392,4735.954262
6.0,415,4736.493697
7.0,445,4737.562284
14.0,588,4739.12819
5.0,352,4740.049994
9.0,408,4740.585924
14.0,498,4741.278743
7.0,446,4741.857064
6.0,397,4742.49191
7.0,428,4743.61533
5.0,368,4744.572573
11.0,503,4745.787199
5.0,331,4746.2093
5.0,372,4746.693235
6.0,395,4747.232659
5.0,373,4747.678328
6.0,400,4748.448054
5.0,366,4749.466148
4.0,346,4750.584094
9.0,447,4751.645208
5.0,337,4752.054122
6.0,398,4752.596255
9.0,545,4753.340234
4.0,339,4753.897355
6.0,421,4754.968584
5.0,373,4755.996692
7.0,480,4757.291634
9.0,424,4758.478812
5.0,360,4759.377663
14.0,515,4760.04199
5.0,377,4760.540278
4.0,325,4761.384733
9.0,437,4762.537743
6.0,412,4763.63863
17.0,520,4764.994837
11.0,470,4766.22831
10.0,492,4767.532615
9.0,528,4768.694243
6.0,430,4769.270132
6.0,405,4770.151292
11.0,492,4771.47864
7.0,459,4772.684336
5.0,387,4773.707187
13.0,479,4775.032704
8.0,472,4776.281547
17.0,508,4777.679712
17.0,523,4778.857769
14.0,537,4779.740152
11.0,508,4781.287592
8.0,497,4782.838972
15.0,562,4785.056508
12.0,493,4786.674267
5.0,363,4787.732842
12.0,539,4789.526983
15.0,548,4791.292679
4.0,296,4792.231771
17.0,525,4793.741848
5.0,359,4794.673874
6.0,425,4795.816332
5.0,362,4796.781374
4.0,315,4797.634477
16.0,582,4799.202855
15.0,568,4800.703921
6.0,418,4801.780411
13.0,561,4803.359001
6.0,434,4804.109263
8.0,468,4804.748628
11.0,495,4805.926337
8.0,480,4807.2603
19.0,600,4808.863054
1.0,211,4809.397933
7.0,441,4809.977949
12.0,537,4810.868166
6.0,418,4812.052824
8.0,464,4813.336323
11.0,496,4814.298987
8.0,501,4814.953722
14.0,492,4816.25582
11.0,480,4817.565023
18.0,534,4818.730454
7.0,399,4819.262251
7.0,484,4819.940758
5.0,344,4820.374106
9.0,474,4821.27131
8.0,492,4822.553539
18.0,536,4824.020329
8.0,510,4825.367649
4.0,316,4825.77061
4.0,335,4826.178335
5.0,365,4826.787311
7.0,457,4828.15566
12.0,535,4829.588465
6.0,405,4830.2508
4.0,288,4830.615151
5.0,368,4831.112669
6.0,396,4831.630392
5.0,364,4832.095344
13.0,470,4833.298274
18.0,539,4834.766699
5.0,335,4835.628247
8.0,455,4836.210855
6.0,387,4836.732006
14.0,507,4837.409698
16.0,579,4838.501059
8.0,479,4839.870269
5.0,360,4840.806764
13.0,487,4841.660554
4.0,292,4842.0243
6.0,395,4842.676521
11.0,509,4844.042025
8.0,497,4845.374837
6.0,401,4846.141574
4.0,294,4846.524595
5.0,367,4846.975161
12.0,519,4847.702089
22.0,570,4848.818551
12.0,544,4850.268811
3.0,276,4850.953303
5.0,377,4851.718156
4.0,302,4852.09518
6.0,412,4852.69812
12.0,524,4854.127219
6.0,423,4855.253244
5.0,342,4856.126834
9.0,515,4856.806044
13.0,573,4857.600903
10.0,462,4858.456721
5.0,374,4859.590681
2.0,236,4860.208446
14.0,514,4861.573308
7.0,418,4862.209426
7.0,439,4862.817968
14.0,539,4864.176262
8.0,448,4865.369393
6.0,418,4866.447833
12.0,547,4867.915566
8.0,468,4869.210171
11.0,517,4870.870747
8.0,387,4872.195103
17.0,497,4873.33394
6.0,444,4873.901051
6.0,418,4874.585649
17.0,514,4876.007924
4.0,302,4876.837307
3.0,282,4877.562845
5.0,327,4878.434914
9.0,526,4879.957371
8.0,480,4881.471845
3.0,278,4882.158234
3.0,268,4882.824937
6.0,399,4883.861214
6.0,403,4884.979024
5.0,312,4885.843391
6.0,372,4886.934164
4.0,312,4887.724608
9.0,405,4888.813357
9.0,426,4889.975528
3.0,274,4890.710737
5.0,349,4891.471416
3.0,285,4891.8237
11.0,478,4892.506091
4.0,336,4893.375257
5.0,387,4894.337841
5.0,363,4895.232875
4.0,321,4896.048889
4.0,308,4896.877548
9.0,507,4898.263288
18.0,537,4899.681664
10.0,453,4900.868895
4.0,321,4901.696388
4.0,320,4902.649911
5.0,367,4903.641885
8.0,481,4904.948414
14.0,528,4906.414854
10.0,397,4907.357554
10.0,435,4907.939987
4.0,296,4908.42666
4.0,303,4909.228116
6.0,375,4910.283167
5.0,332,4911.145882
14.0,617,4912.338692
8.0,461,4912.97369
6.0,400,4913.995117
5.0,373,4915.045156
11.0,500,4916.34672
2.0,224,4916.930877
3.0,276,4917.667044
7.0,424,4918.68259
10.0,468,4919.273222
6.0,440,4919.934176
9.0,423,4921.04017
12.0,530,4922.490025
6.0,406,4923.383928
2.0,232,4923.663439
3.0,268,4923.976417
7.0,507,4924.98149
4.0,325,4925.899867
6.0,426,4927.071027
8.0,475,4928.058676
14.0,510,4928.723308
5.0,372,4929.177116
10.0,459,4929.791641
11.0,568,4931.052021
5.0,378,4932.067923
13.0,540,4933.49446
11.0,487,4934.11281
2.0,233,4934.371194
4.0,330,4934.804455
13.0,563,4935.552833
9.0,427,4936.574921
13.0,471,4937.849685
6.0,399,4938.915532
10.0,533,4940.293242
5.0,348,4940.722992
16.0,583,4941.541551
6.0,415,4942.076512
12.0,543,4943.075305
14.0,520,4944.475292
4.0,323,4945.290289
5.0,375,4946.109633
3.0,300,4946.499521
6.0,424,4947.070922
7.0,492,4947.693301
6.0,430,4948.269835
2.0,213,4948.821837
12.0,534,4950.270606
5.0,355,4951.170886
15.0,567,4952.689083
